SK_ID_CURR,TARGET
102459,0.07685408580181483
102465,0.05289844564173423
102470,0.12793441456858765
102471,0.06155326114496269
102475,0.11595252684502805
102476,0.11001107690135342
102506,0.0678808894089579
102509,0.07175278339770844
102519,0.08257590253584382
102522,0.07189461435505565
102545,0.07151515480704279
102549,0.11956703806574706
102562,0.06747617108261629
102563,0.07955276345125506
102568,0.10353562586942203
102582,0.10936036407664874
102592,0.05525435110570147
102597,0.07968045567973576
102605,0.09964121271235027
102614,0.09115285092914692
102617,0.09283329537387777
102634,0.0640359398370939
102652,0.06257665683859381
102655,0.0447590200299861
102671,0.05885724482658452
102694,0.07931758054684677
102701,0.09705389898701974
102703,0.049531358040844735
102704,0.06842657896284929
102713,0.040524988450709724
102720,0.09214784848617313
102731,0.07131510536866592
102733,0.0733427927208654
102749,0.1095030601296605
102755,0.06987532197714992
102763,0.07681996361765411
102770,0.10380644411198192
102772,0.0923596163647185
102799,0.09270867982735372
102838,0.08447235134830054
102854,0.07916018841954119
102862,0.12170119859983061
102863,0.09269150756350072
102867,0.07051756438754218
102868,0.06783778139103465
102878,0.0900980656598029
102887,0.08560886419425108
102898,0.10988505675599246
102904,0.08104489929945582
102912,0.12638398658964836
102919,0.06408530171479541
102927,0.07187324165163837
102932,0.09558643869316712
102933,0.13440431116811105
102935,0.057660596472747454
102958,0.09904674966200466
102969,0.09319414197462407
102971,0.07669284362166398
102975,0.06771709821336798
102979,0.1004623915316646
102982,0.05916035138666143
102987,0.12088320545992289
102989,0.08185020215293623
102995,0.08850703513029114
102996,0.08711805419749075
103000,0.05705561172933086
103001,0.10435601615979029
103004,0.08081190999667452
103010,0.08268569670811815
103025,0.10402294280624116
103029,0.09753674685277566
103046,0.09155488348414001
103056,0.07938985491127794
103062,0.0803791715156884
103078,0.1017194265061585
103083,0.0598593825910554
103092,0.09031456306532466
103096,0.08005716872333288
103097,0.11625677234099441
103102,0.12395496098560682
103112,0.08662628328256876
103132,0.05845451586770346
103144,0.0820746899127619
103145,0.07832431830589362
103146,0.0655176884590367
103147,0.10667512193412858
103158,0.07769372257785098
103171,0.10764715988306264
103173,0.06060460929824161
103184,0.09151635069541249
103195,0.09686338655033315
103196,0.05984608873018704
103206,0.07318876070701663
103230,0.08785551494653078
103231,0.10379629537142974
103232,0.09302527223607247
103239,0.1301847969399107
103240,0.08373645948667517
103243,0.06901514490727165
103252,0.09680253126998463
103258,0.07554816884204407
103259,0.09849447959466709
103279,0.07018920225544151
103280,0.05304465295001206
103286,0.08466565743424195
103287,0.12402265566238004
103290,0.08837489749317733
103298,0.09221541505431133
103315,0.05016288396932425
103319,0.07828532264984898
103334,0.11218746822264503
103336,0.11234165054405083
103345,0.0880895284832104
103368,0.07743138686292204
103371,0.10468712087317553
103377,0.06948728989210705
103398,0.06282470427214341
103404,0.06092939435822506
103408,0.1052990583612075
103410,0.07535612934534872
103418,0.07602462566646155
103420,0.11120706530171837
103432,0.10344674435202654
103433,0.07300114065072477
103436,0.06611613492154626
103440,0.08356217200208603
103453,0.07823824890630471
103459,0.10236846469422797
103460,0.08282684968794918
103461,0.06342559517312184
103462,0.09224033575092792
103473,0.09329068852641519
103474,0.05128420111243503
103475,0.11121414490736714
103478,0.10999213196678972
103480,0.09882173467790038
103484,0.06218599887631598
103494,0.0887952162972272
103513,0.10282182764414903
103515,0.08388321918492715
103516,0.15153765046076909
103525,0.10969593481340696
103541,0.11297230035112242
103544,0.07316859555931528
103562,0.1163232747585326
103570,0.15590036092759363
103572,0.12523575337441264
103574,0.06925997588109295
103575,0.09320052909408515
103591,0.10895861730109366
103594,0.07334981390236678
103609,0.06450472139636293
103613,0.06792913602561051
103614,0.08345095931824036
103615,0.06332879310427304
103624,0.10795585223108849
103625,0.13006140343339814
103628,0.133119709113371
103629,0.0667409597272183
103647,0.07969267392296904
103648,0.09601693339659347
103651,0.07398243160922921
103658,0.06009952009672069
103668,0.07536009453464859
103669,0.073437273085473
103676,0.08255037229793978
103682,0.07794795572793384
103683,0.060438248318737675
103689,0.06778915497210908
103725,0.047580586387073624
103733,0.09629381652174258
103744,0.05011166287945178
103762,0.10228011787554643
103771,0.12749208405102364
103773,0.06361870622896117
103783,0.10346540725904309
103784,0.10214022289344632
103808,0.06737513853904098
103812,0.07010518426040116
103813,0.0870890498597951
103814,0.08565155080561809
103818,0.13391433748273643
103824,0.08131653445412128
103828,0.05529814049231675
103830,0.08669585632464391
103840,0.06418488406095102
103842,0.10754962161858334
103847,0.11889166294256756
103848,0.09511216309658913
103851,0.0589683385157864
103854,0.11155705986688516
103857,0.1791776413001584
103861,0.05982424400542809
103862,0.08594437906670599
103865,0.09982536849866633
103870,0.05283679675652398
103876,0.09585160016847141
103891,0.14119756980410358
103908,0.06602691235552442
103914,0.08706254309824321
103918,0.09660400106067817
103940,0.09714970606547284
103963,0.1264325424232107
103966,0.10144034391041948
103971,0.11918849868053207
103980,0.10715272541851525
103984,0.08054407087036931
103985,0.08423054768575061
103998,0.12801968544524908
104019,0.07776497085729188
104026,0.08885258521457676
104035,0.12175440803940316
104044,0.07558084272105184
104045,0.0816209000038063
104047,0.1128835675962532
104051,0.06622993011431408
104058,0.07971797223565139
104063,0.0682394229235627
104066,0.09028782107944255
104087,0.05193641021653948
104089,0.076340063760196
104095,0.08393357356078666
104098,0.11477621874972231
104104,0.05505714661633928
104110,0.08591879372868225
104120,0.0853389142897254
104122,0.05663173725440141
104131,0.08702856816757887
104132,0.09363407887896254
104135,0.059109548640406455
104136,0.08581588098925032
104149,0.07323490447032015
104150,0.08379579930243927
104156,0.09244783460348888
104165,0.09096416965218689
104175,0.07561461611397131
104179,0.10701920614263666
104184,0.09700926364704243
104206,0.06574002121819068
104216,0.10709521731993274
104230,0.14715757976362334
104257,0.05741804083802453
104272,0.0513753265717172
104273,0.09056677621572833
104278,0.05173101907133069
104294,0.10004988232592707
104295,0.07208958233673111
104297,0.06439022083361313
104298,0.09260115046022528
104308,0.09986901883315254
104318,0.07961706156464265
104319,0.06352854767210138
104320,0.10628840353035748
104327,0.0990023150859335
104334,0.08476103527002882
104344,0.10860230361731972
104350,0.0684011787323451
104351,0.09506104208131098
104354,0.10406437428879621
104369,0.1339695751747251
104376,0.08685577603619316
104381,0.08683401357534372
104384,0.09669569413018492
104391,0.05670873288490574
104394,0.09244398568852359
104398,0.11686526924790284
104402,0.07304056732666343
104408,0.09044250150915091
104409,0.05349533155162853
104410,0.12505674831553243
104412,0.08120344638402631
104417,0.11414650488010199
104424,0.09037906077376465
104426,0.06638194742813153
104435,0.08510321696358533
104445,0.07037106491559254
104458,0.06088806564856834
104460,0.08710304568078184
104466,0.07407326738892385
104472,0.1025023969645749
104473,0.11458572206857022
104479,0.054218758473930144
104480,0.07857244719558329
104482,0.11908873804994748
104499,0.055909987828873936
104501,0.05288436851628419
104502,0.0680945263913322
104506,0.08593642821271542
104510,0.060229345598817784
104512,0.05721931416710536
104520,0.1326923989617297
104528,0.10179577057318305
104529,0.09465930274555898
104541,0.10188001575268604
104578,0.06064386111545657
104584,0.08144340906076525
104588,0.10265312137502014
104602,0.07599942144467033
104610,0.06131158881493491
104611,0.08728624481039092
104618,0.11373479001864835
104620,0.0778402194533562
104622,0.05440871444187265
104624,0.07285148964578317
104625,0.0942455338299994
104634,0.12275952281668849
104639,0.09895275636139089
104646,0.07721948070358861
104647,0.06378682967115704
104652,0.053226537458333494
104670,0.08844271209724712
104677,0.07470228441429902
104685,0.12026743043322613
104691,0.09460498200598293
104696,0.0797949597036396
104699,0.06322847935598903
104712,0.11222554045820879
104714,0.07956914292348297
104717,0.08226136490946323
104718,0.07669057318979619
104740,0.06486337821322856
104741,0.0968911001452626
104743,0.04525455391806091
104744,0.09380750343007772
104747,0.10127705192669456
104767,0.08785769797182608
104772,0.1982546451046536
104776,0.12931131525345216
104779,0.06548129858608016
104814,0.08469887211764557
104815,0.0761543577188553
104830,0.09332119466969258
104831,0.11718430608961722
104833,0.11027166196845009
104839,0.0735394342573911
104840,0.08828897858017247
104860,0.08331063778251385
104861,0.06251366143998478
104866,0.08441274089658991
104870,0.07471605305018127
104877,0.09570851980272133
104878,0.05926574450669251
104879,0.07718765082979394
104880,0.09029987205408611
104899,0.0827078858087696
104906,0.05841911668181158
104907,0.1110593168196597
104913,0.09497358180349799
104916,0.11326688942460396
104921,0.09316293049167472
104930,0.07642515944048073
104931,0.09251932726335262
104936,0.09823286771185738
104937,0.0767783423189789
104942,0.07798780469028833
104943,0.07796794819485167
104969,0.10677409416137346
104972,0.1430512922207357
104988,0.09040803666134797
105013,0.10700686220861953
105015,0.0920244324548422
105019,0.07092475253744407
105027,0.09891075267245965
105030,0.10126900841426846
105035,0.1568343197104515
105041,0.06587965192410551
105051,0.1355980708751577
105056,0.07618254439946771
105067,0.16508992067269504
105071,0.09514710483101892
105072,0.06277206511617567
105074,0.1307501073439229
105091,0.10994312709285475
105101,0.07184966462872562
105103,0.08513928244103929
105134,0.09412860380406222
105139,0.0866559235207611
105142,0.13470744219744854
105146,0.08250769829215175
105163,0.08045291421695458
105168,0.10852088571602926
105172,0.0566405478513334
105176,0.12322776659017043
105195,0.08638493133652778
105196,0.12572812273496997
105197,0.061743754582151616
105203,0.08741103456592123
105223,0.08353983827663329
105227,0.09241551756339594
105228,0.05974802816748831
105230,0.11973037858019968
105231,0.13568578485333108
105239,0.07878662900725852
105242,0.1136998656732462
105244,0.08838402333409165
105245,0.10667864742420022
105248,0.04901230431657156
105249,0.07701496426630085
105266,0.12420667034442276
105271,0.13013762589751177
105276,0.10493768571637248
105282,0.1024629030602477
105292,0.08483190794502904
105297,0.04703069455726699
105332,0.11851794284399622
105333,0.07476787084202913
105343,0.06217297775985148
105344,0.056295637861608
105345,0.09754687887405393
105357,0.08527081617426069
105359,0.08434881217136636
105366,0.0714964099133255
105367,0.10107731594286513
105370,0.045470370756927954
105377,0.08526281353334951
105390,0.08980215393292107
105399,0.06474438476713923
105403,0.07707208107188641
105404,0.08005834342053854
105414,0.06707526133393626
105417,0.08236579665481587
105425,0.1202438281759786
105452,0.06615251067824444
105454,0.11145034549790675
105456,0.12105249220228563
105470,0.0936423751290985
105471,0.0545074226572139
105483,0.08198427214850086
105493,0.11044336209472441
105508,0.12096793988348642
105514,0.10182505850665859
105515,0.054265503047878465
105528,0.12479034226128859
105529,0.06884039225064557
105531,0.06581073567522491
105532,0.07179140302378507
105558,0.05528688329504798
105574,0.08767646998884127
105578,0.05703045247253976
105584,0.14073535475122137
105595,0.10113342364502256
105617,0.10525606625959902
105618,0.08100456619285716
105621,0.07352548335123897
105625,0.07133836302852778
105629,0.07901462990214757
105630,0.06194109885881947
105634,0.06883645851153744
105635,0.09440977073131167
105641,0.08135761772293879
105647,0.10916547173912879
105648,0.0758261999456101
105655,0.0698346524123987
105657,0.06426232367433433
105672,0.11386349666705015
105678,0.09108065925255221
105682,0.07207064739739746
105691,0.09132447367330283
105692,0.08033071261164054
105706,0.1180582432422442
105712,0.11246813065840212
105720,0.0854303520599999
105734,0.07092596323056334
105735,0.08795555705422647
105736,0.08917644802204973
105737,0.05271920445945851
105738,0.1259113099838231
105740,0.11581725873879646
105744,0.06622079161047185
105747,0.1090882702914911
105749,0.09772209688046919
105754,0.08959340795545423
105758,0.06659902308510576
105760,0.07365215097968245
105767,0.08569503427162445
105784,0.11376107651016006
105791,0.08960852337006234
105802,0.07960132303415789
105807,0.11693826388304474
105809,0.07600200587483137
105816,0.08426861746507382
105817,0.053459835866598346
105824,0.11104741431666254
105832,0.097326946267741
105856,0.08029164404306359
105865,0.07597886003178625
105899,0.0683112676937589
105906,0.0476248627525621
105916,0.08755635926638035
105923,0.09911395129969343
105937,0.09528545973752481
105965,0.06405528425552558
105966,0.08167198107438974
105968,0.06938959140746126
105973,0.0765270945396641
105976,0.09787944563528207
105978,0.061302683648145645
105979,0.06736639480302871
105991,0.09488375656154331
105998,0.07658484397189898
105999,0.08756576841972183
106000,0.09933135396173778
106001,0.09016169349963327
106010,0.08051368751099189
106011,0.09813783957714046
106013,0.104563397052706
106015,0.08653578987555337
106026,0.0645021288943607
106032,0.06929671215099599
106035,0.08413874528557971
106040,0.07766310094186116
106041,0.11866469702100708
106044,0.05233382556905619
106053,0.0938051937553497
106054,0.06275487540735891
106065,0.11624824110530735
106081,0.06862383136914806
106083,0.09039915018491362
106087,0.09067569260231984
106090,0.08930782618982429
106101,0.049500361486630055
106102,0.11768126144960586
106109,0.07395419923942342
106116,0.06081376003320926
106150,0.06583845237172449
106155,0.17457292905010074
106166,0.08921753193550262
106176,0.07786224946694252
106189,0.06330567026399776
106199,0.11372072403933192
106205,0.0972771753240997
106206,0.08581915684117733
106211,0.08141652924687713
106214,0.05804911802432703
106216,0.07274730981812542
106217,0.09260964763040792
106225,0.07261343792579991
106249,0.06436216466817794
106256,0.08452453843416048
106258,0.07171474550887845
106261,0.08453631623914419
106262,0.10138486046786509
106264,0.048779685926339
106271,0.08983445078736896
106276,0.0837675616254085
106277,0.0850712651078898
106286,0.10094001885032253
106293,0.06075247662758032
106295,0.0726808344101214
106296,0.09153140856896116
106297,0.11165806483439945
106298,0.0829430861312886
106311,0.06352502281870899
106314,0.1146935643451063
106320,0.10314957716428189
106334,0.09329875537118504
106346,0.07261910988584774
106347,0.07154977250676217
106349,0.0822905784373064
106354,0.09675664581046463
106360,0.0628629677970417
106373,0.07459819511546902
106377,0.07141456020903358
106386,0.10057196130601143
106387,0.09910971210593573
106391,0.05336386183366113
106401,0.11538573195322066
106411,0.11809580082664994
106413,0.11314882919068053
106426,0.09371755177111661
106427,0.06507311687161933
106428,0.1209651742141478
106434,0.09621875139395696
106438,0.08476627462937185
106440,0.09660369537044157
106441,0.05782481633870576
106452,0.11213189745616306
106453,0.08031807657909745
106454,0.09676438069283674
106457,0.08481969954487424
106484,0.06929578423097837
106488,0.14307645180318354
106491,0.0858941971722041
106514,0.08116363858130146
106527,0.08309902041908737
106528,0.07081391858527156
106529,0.05834654789135739
106534,0.12047989048595
106550,0.10078210709960929
106577,0.08011272881036371
106585,0.12568505675415645
106590,0.06555116410455046
106607,0.07792023901921623
106610,0.0997223895983617
106611,0.08962209652893263
106612,0.12321050080412566
106624,0.06095794377838923
106631,0.06047687271390574
106647,0.16187457583120213
106660,0.11303131706755172
106674,0.09074944351533035
106687,0.0678515316653104
106712,0.09857670456726304
106713,0.08734754576947934
106717,0.06851608291973982
106720,0.08512562926305013
106721,0.0879675299239432
106724,0.07676124223942984
106735,0.09484191660802657
106739,0.08873311257849933
106740,0.0824025781485274
106754,0.06306365158061047
106760,0.16289195894544836
106761,0.09888982447608585
106784,0.11031910234276682
106787,0.08599672365013017
106797,0.06554478980155815
106798,0.0751703294808936
106802,0.1203905272764541
106803,0.09651092222217289
106804,0.14361160484723964
106805,0.07162895634880746
106810,0.11283802298525591
106812,0.09325472638813845
106813,0.06815832191422212
106817,0.06448306524577321
106822,0.11278858770242052
106823,0.08274721723581421
106827,0.058692647448330505
106841,0.07348346727253499
106851,0.0955670130603773
106852,0.093797889452782
106853,0.1416421740738245
106854,0.15341218382258304
106861,0.10340895946429876
106873,0.1183637426441631
106877,0.06886634045442802
106878,0.08600615270707515
106881,0.10005769634034839
106900,0.0870595366979035
106906,0.06723204122948118
106907,0.07606289263178709
106914,0.08160067332064645
106916,0.09660666191577617
106924,0.07093093456623407
106931,0.06962619230871761
106936,0.1108051543469854
106937,0.08193776271391055
106938,0.062436655126749147
106939,0.0949984242872807
106943,0.0783509225569747
106944,0.07703612177688238
106967,0.09867984191659832
106980,0.0711519547739802
106986,0.060593796809198186
106987,0.08339017228385848
106990,0.06149699474309834
107013,0.047116991625427596
107023,0.0892722199334524
107033,0.06620880346952218
107037,0.09325388313349137
107048,0.09306823664386919
107071,0.10232684325827188
107081,0.050236836743157876
107113,0.07504029657880058
107130,0.05996521002983642
107131,0.08052145201896646
107145,0.08882591465027298
107156,0.07930228191191036
107219,0.07087165750969014
107222,0.13045799780077053
107223,0.17852345143236673
107232,0.1155342252586453
107245,0.08406470541811796
107246,0.0481995516843843
107247,0.06298091978540865
107256,0.0587927611974793
107259,0.08444942191912534
107260,0.04989145778054988
107279,0.13311331849566857
107280,0.07406742538183186
107281,0.0850941655866766
107285,0.08589130730975632
107329,0.09816916562558535
107337,0.08281250720054077
107349,0.0751002357406969
107350,0.0917628941232177
107351,0.058045518700568004
107359,0.14561316697523893
107391,0.08271012648760048
107394,0.10501739863206376
107395,0.0626264310211428
107406,0.11015825538569538
107416,0.10916850892648008
107417,0.08110621240152054
107418,0.08188193848528526
107419,0.0699981118562715
107444,0.08558937583077186
107445,0.09563290093959571
107446,0.08662939359234212
107460,0.09043211755206224
107470,0.09342494812273852
107475,0.06838310126642036
107520,0.0953675859754296
107526,0.07419983067674338
107527,0.05118767761971481
107530,0.06341483955812811
107532,0.1433905756262632
107534,0.10678779990491065
107535,0.09260907018842485
107554,0.10839008158225953
107556,0.08445625022413283
107559,0.09767632878901013
107561,0.05702902835694577
107564,0.06905014253475386
107566,0.0914156962426037
107571,0.07026134284903114
107590,0.09365754455533704
107602,0.08476126691356102
107625,0.11433107559049761
107626,0.12738139805392254
107635,0.0868756592805267
107636,0.06946574659377092
107645,0.0897046275189191
107652,0.09868038324421034
107655,0.05512433958956003
107668,0.06556651510363647
107670,0.07069281218062218
107677,0.04575917854100717
107680,0.10153085653229567
107683,0.08761246207687466
107684,0.0656798992257698
107691,0.08552115041687783
107692,0.11605569584869783
107703,0.10015734868714818
107709,0.05195223895561169
107710,0.08125026176600096
107721,0.09188727496475035
107725,0.09729578106916258
107727,0.11330600559591589
107739,0.07850245237390382
107740,0.10290805432527156
107741,0.09347691034549287
107747,0.08108111706474305
107765,0.1333976685895322
107768,0.06271560301219667
107775,0.09388765827482715
107782,0.11550856313605584
107790,0.06741827451088053
107801,0.070697756342643
107807,0.05391930039661915
107811,0.11310818284600554
107817,0.11014207818896245
107826,0.07186947451242502
107838,0.08710926885285374
107839,0.07975449702222599
107843,0.07052955201101904
107847,0.0627616504693616
107849,0.09155305126353577
107850,0.08627705584641887
107867,0.09764598943277161
107871,0.0976514128906964
107908,0.08055544156610933
107913,0.125643698233366
107927,0.09498278487727894
107931,0.05241654089819718
107955,0.06016043792700445
107962,0.07813955750509297
107977,0.07560495572009433
107978,0.07764694146849929
107993,0.061816551235234087
108010,0.08304132977636623
108016,0.09789950081038475
108018,0.14255793786746346
108027,0.12271218668383932
108045,0.08357051359514141
108069,0.11864642836305477
108082,0.10262480039825199
108089,0.08522956680370629
108092,0.07347738466954146
108106,0.06827735156996169
108112,0.07606760667355751
108120,0.11890622309718407
108122,0.17166886548897756
108135,0.12140009545888206
108170,0.07371475273351394
108171,0.08697141872136212
108177,0.062346125581571724
108180,0.1070661327051664
108183,0.08974271135880857
108184,0.05344410422046531
108185,0.08893717780861582
108192,0.0937423920424622
108195,0.10671112573683739
108196,0.1164473189674542
108218,0.06192477469283876
108219,0.12179493595334356
108243,0.10729204098642167
108249,0.05692979736446147
108251,0.05038641020641767
